,actual_load,pca1,pca2,mon,tue,wed,thur,fri,sat,sun
2016-04-17 09:00:00,23424.0,0.0010116927429998214,0.4062597156792172,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-17 10:00:00,25036.0,0.0010163516491669762,0.4557179378757402,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-17 11:00:00,25858.0,0.0010166450032170291,0.47586293541477853,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-17 12:00:00,25928.0,0.0010175259875537276,0.48946719487328033,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-17 13:00:00,25955.0,0.0010205213489053757,0.5285852802907443,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-17 14:00:00,25719.0,0.001020142911776329,0.5489709413437235,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-17 15:00:00,24361.0,0.0010168528073347522,0.5610067508452489,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-17 16:00:00,23687.0,0.001019555224209277,0.5622944539506023,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-17 17:00:00,23281.0,0.0010158871480602388,0.5689374336823653,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-17 18:00:00,23425.0,0.00101588724954807,0.562340426083209,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-17 19:00:00,24041.0,0.001015887742338125,0.5349160749993801,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-17 20:00:00,25699.0,0.0010178451471195993,0.5348699602909318,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-17 21:00:00,28781.0,0.0010211353152923637,0.5211063969006693,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-17 22:00:00,28146.0,0.0010274604019961844,0.4465864265155219,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-17 23:00:00,26377.0,0.0010284527804322152,0.42198082954789234,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-18 00:00:00,24375.0,0.0010301169496587585,0.39748119798106885,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18 01:00:00,22751.0,0.0010295302984887316,0.35575836724051035,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18 02:00:00,21930.0,0.00103448367861796,0.366360752575689,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18 03:00:00,21530.0,0.0010332252077716842,0.3271731754541243,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18 04:00:00,21471.0,0.0010332249714543476,0.34052458485212544,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18 05:00:00,22197.0,0.0010326376146349205,0.3340529632098199,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18 06:00:00,25147.0,0.001030228965565788,0.3309906104348902,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18 07:00:00,28434.0,0.0010311945495622926,0.3282059132165454,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18 08:00:00,30347.0,0.0010348883038791639,0.3572158639748375,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18 09:00:00,31631.0,0.0010349719916895304,0.3876842969929845,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18 10:00:00,31969.0,0.0010395457819888925,0.4750401400696886,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18 11:00:00,32266.0,0.001040217294106789,0.48720739788458545,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18 12:00:00,32327.0,0.0010402165712623864,0.5233539682073941,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18 13:00:00,32022.0,0.0010381858385701364,0.5271841815465749,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18 14:00:00,30859.0,0.0010373041292286197,0.5524015270417229,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18 15:00:00,30175.0,0.0010355934493507333,0.5612352244385279,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18 16:00:00,29857.0,0.0010340399710466385,0.5885025870385837,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18 17:00:00,29505.0,0.0010297581542848006,0.5879362935873665,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18 18:00:00,29141.0,0.0010267618908134117,0.5952089598218195,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18 19:00:00,29271.0,0.0010258808657236027,0.5813302780861175,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18 20:00:00,30414.0,0.0010271668068540843,0.565270566168578,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18 21:00:00,32351.0,0.001024758819805553,0.5283010637989674,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18 22:00:00,30026.0,0.0010321214156309723,0.5126123430857884,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18 23:00:00,27547.0,0.0010330870405837168,0.5067509478494805,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-19 00:00:00,25927.0,0.0010360839128171493,0.47184519471781755,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-19 01:00:00,24483.0,0.0010360841795992296,0.4600301368518065,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-19 02:00:00,23667.0,0.0010354972311719195,0.43306338253033594,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-19 03:00:00,23235.0,0.001033441285073055,0.42105491931273265,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-19 04:00:00,23076.0,0.0010305442053165313,0.4062391477444681,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-19 05:00:00,23528.0,0.0010305443281993147,0.40225386561547327,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-19 06:00:00,25840.0,0.0010296628132813435,0.41202537174542797,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-19 07:00:00,28757.0,0.0010296630027739973,0.40386395129582586,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-19 08:00:00,30893.0,0.0010296630044865425,0.40802597947325314,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-19 09:00:00,31856.0,0.0010292842913198728,0.4424554745013002,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-19 10:00:00,32532.0,0.001032573852847134,0.455250660502462,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-19 11:00:00,32753.0,0.001032951472611325,0.4772231989974352,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-19 12:00:00,33135.0,0.0010329516071620384,0.47072595485712604,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-19 13:00:00,32962.0,0.0010315550601214243,0.4811904003885171,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-19 14:00:00,31763.0,0.0010305897744584402,0.46864038044441614,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-19 15:00:00,31066.0,0.0010305899581138477,0.4601965631136243,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-19 16:00:00,30683.0,0.001025909513750134,0.4412804184935831,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-19 17:00:00,30686.0,0.0010259093818224395,0.44031349660221625,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-19 18:00:00,30411.0,0.0010222621236678892,0.4593729557727604,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-19 19:00:00,30327.0,0.0010225559115219173,0.4592033810792835,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-19 20:00:00,31430.0,0.0010225560558167598,0.45251852836763584,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-19 21:00:00,32965.0,0.0010161856707267573,0.451897470879082,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-19 22:00:00,30289.0,0.0010228500730390588,0.4354396828028173,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-19 23:00:00,27726.0,0.001024109383290574,0.43561217351629045,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-20 00:00:00,26025.0,0.001023731377664905,0.43293515462348336,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-04-20 01:00:00,24399.0,0.001023731509612055,0.4267600372943391,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-04-20 02:00:00,23380.0,0.0010237317300474645,0.4151683836363033,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-04-20 03:00:00,23151.0,0.0010220196404716812,0.422897294777416,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-04-20 04:00:00,23169.0,0.0010218010682027491,0.39943073708195076,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-04-20 05:00:00,23545.0,0.0010228397941892287,0.40119584045260953,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-04-20 06:00:00,25875.0,0.0010208935219478232,0.396678594684943,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-04-20 07:00:00,29120.0,0.0010178708587729114,0.403739098429663,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-04-20 08:00:00,31547.0,0.0010190457571782312,0.40622369370535316,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-04-20 09:00:00,32612.0,0.0010230338595801389,0.40468566987337623,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-04-20 10:00:00,33081.0,0.0010212385151280327,0.4285698014597268,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-04-20 11:00:00,33126.0,0.0010212384269518227,0.43320386317365267,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-04-20 12:00:00,33381.0,0.0010239402749779912,0.4644097228459174,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-04-20 13:00:00,33036.0,0.0010263487759809566,0.47268585791464945,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-04-20 14:00:00,31859.0,0.0010268414298862487,0.4948723908747218,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-04-20 15:00:00,31050.0,0.0010270204432489948,0.4778393976682589,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-04-20 16:00:00,30839.0,0.0010263482058868677,0.499161503848261,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-04-20 17:00:00,30553.0,0.0010262379238008188,0.48461676299698975,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-04-20 18:00:00,30183.0,0.0010259014480112987,0.4441607268893414,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-04-20 19:00:00,30305.0,0.0010259014651390623,0.44425142657967437,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-04-20 20:00:00,31484.0,0.0010278174116577386,0.47415558534576896,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-04-20 21:00:00,32949.0,0.0010293712044722445,0.43577015088638676,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-04-20 22:00:00,30577.0,0.0010333330930200875,0.4253181654584618,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-04-20 23:00:00,27875.0,0.0010336271404363094,0.4116314115033842,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-04-21 00:00:00,26102.0,0.001037211104177272,0.3978617819109373,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-04-21 01:00:00,24524.0,0.0010389216412457867,0.39481463688328533,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-04-21 02:00:00,23425.0,0.0010415772182472494,0.3957950345368947,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-04-21 03:00:00,22956.0,0.001041577481915197,0.3831485923063497,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-04-21 04:00:00,22793.0,0.0010405855555905303,0.3839975234020187,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-04-21 05:00:00,23374.0,0.0010405855545739988,0.3846609968063483,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-04-21 06:00:00,25733.0,0.0010412838300385427,0.37873729358270614,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-04-21 07:00:00,28761.0,0.001041283921116692,0.37496896973413274,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-04-21 08:00:00,30986.0,0.0010442800025578993,0.37846466435022763,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-04-21 09:00:00,32167.0,0.0010482413370934657,0.39670308945783117,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-04-21 10:00:00,32661.0,0.0010485348661421541,0.40651994256329815,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-04-21 11:00:00,32582.0,0.0010501136528392216,0.437089096432214,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-04-21 12:00:00,32534.0,0.0010521170500372428,0.47717283303909314,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-04-21 13:00:00,32250.0,0.0010524368265257705,0.49741340806579987,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-04-21 14:00:00,30916.0,0.0010477763824996897,0.5268129241189842,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-04-21 15:00:00,30246.0,0.0010477762861283606,0.5314582160963428,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-04-21 16:00:00,29882.0,0.0010455245384319257,0.5583288128052672,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-04-21 17:00:00,29731.0,0.0010422347619196415,0.55233100881364,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-04-21 18:00:00,29481.0,0.0010422348204661375,0.5495457527487542,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-04-21 19:00:00,29477.0,0.001034557393341295,0.5100084404371177,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-04-21 20:00:00,30594.0,0.0010392575933096228,0.4941485432767873,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-04-21 21:00:00,32603.0,0.0010471614714914613,0.44672749209193735,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-04-21 22:00:00,30507.0,0.001050535888865121,0.43646732644088776,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-04-21 23:00:00,27939.0,0.0010505359606266204,0.4329905663183916,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-04-22 00:00:00,26304.0,0.0010495442872605208,0.42118306800697014,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-04-22 01:00:00,24481.0,0.001049544374432494,0.4169596885648211,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-04-22 02:00:00,23424.0,0.001046170262950124,0.41239978144392136,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-04-22 03:00:00,23017.0,0.001044297565069119,0.39096052989371954,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-04-22 04:00:00,22907.0,0.0010436259584781912,0.3827537069957908,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-04-22 05:00:00,23361.0,0.0010436259931486354,0.3810739648110823,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-04-22 06:00:00,25607.0,0.0010442137318179758,0.36838504477547485,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-04-22 07:00:00,28706.0,0.0010442138030051153,0.3657640544046859,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-04-22 08:00:00,30825.0,0.0010442134929393903,0.3799584309095545,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-04-22 09:00:00,31835.0,0.0010457921773898145,0.4145240247258742,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-04-22 10:00:00,32366.0,0.001045791975452401,0.4243076545787041,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-04-22 11:00:00,32366.0,0.0010464631231958887,0.4561250000902719,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-04-22 12:00:00,32415.0,0.0010457897866442715,0.5322846970010147,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-04-22 13:00:00,32029.0,0.0010406267644262007,0.5307676490338576,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-04-22 14:00:00,30769.0,0.0010399550200654757,0.530063553199139,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-04-22 15:00:00,29862.0,0.0010369585881977905,0.5440468695236592,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-04-22 16:00:00,29410.0,0.0010337159696866738,0.5222725250689069,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-04-22 17:00:00,29074.0,0.001034010540987542,0.47983517538976417,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-04-22 18:00:00,28697.0,0.0010297282487445217,0.5018419733604894,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-04-22 19:00:00,28695.0,0.0010333787767240826,0.48129316581782794,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-04-22 20:00:00,29242.0,0.0010327914134924503,0.47307403321551084,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-04-22 21:00:00,30948.0,0.0010327917577477707,0.45689958572456224,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-04-22 22:00:00,29243.0,0.001032792150120923,0.4365873231792065,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-04-22 23:00:00,27276.0,0.0010370480024603909,0.41493583100510084,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-04-23 00:00:00,25708.0,0.0010376356914259678,0.40646021138400357,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-04-23 01:00:00,24026.0,0.001033380822356622,0.3794279621649611,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-04-23 02:00:00,22723.0,0.0010360833854180318,0.3725349201843877,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-04-23 03:00:00,22083.0,0.001033381106265433,0.3659477743064997,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-04-23 04:00:00,21588.0,0.0010308364012912817,0.35523020924236576,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-04-23 05:00:00,21354.0,0.0010264703457360301,0.35232798237292173,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-04-23 06:00:00,21805.0,0.0010269619979914153,0.3482670933805174,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-04-23 07:00:00,22373.0,0.001025882899296328,0.34948479476096544,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-04-23 08:00:00,23961.0,0.0010275977224622295,0.36942546946725546,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-04-23 09:00:00,26365.0,0.001027597105719669,0.3996918182197842,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-04-23 10:00:00,27937.0,0.001026958971408894,0.49409918170972683,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-04-23 11:00:00,28136.0,0.0010269590777221866,0.4890743340636231,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-04-23 12:00:00,28031.0,0.0010268783034466905,0.5364819795915822,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-04-23 13:00:00,27873.0,0.0010230920941112175,0.5532383941981087,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-04-23 14:00:00,27204.0,0.0010181378244708474,0.5901918350114663,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-04-23 15:00:00,25810.0,0.001017466346712821,0.57523482127005,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-04-23 16:00:00,25070.0,0.001016475158401899,0.5394320834223496,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-04-23 17:00:00,24648.0,0.0010108499628733146,0.5272347358234417,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-04-23 18:00:00,24573.0,0.00101026250100184,0.5278557244202448,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-04-23 19:00:00,24822.0,0.0010118420778907158,0.5223572562584635,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-04-23 20:00:00,25733.0,0.001017623872066599,0.4643792478187564,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-04-23 21:00:00,27995.0,0.0010205496113186885,0.43550113408627056,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-04-23 22:00:00,26954.0,0.0010205497387069074,0.4273803020247515,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-04-23 23:00:00,25262.0,0.001024805819029249,0.3927693045850461,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-04-24 00:00:00,23549.0,0.001024805903413385,0.38774848183793315,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-24 01:00:00,21933.0,0.001027508589178031,0.37653473938187704,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-24 02:00:00,20719.0,0.0010229332280681114,0.36676612166659234,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-24 03:00:00,20173.0,0.0010229334454667774,0.3570721983848298,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-24 04:00:00,19879.0,0.0010222618741443856,0.3486476160566519,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-24 05:00:00,19831.0,0.001021563914613696,0.33624304788717296,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-24 06:00:00,20211.0,0.0010215640762922177,0.3291627542889213,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-24 07:00:00,20086.0,0.0010222362120035963,0.30980909409761825,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-24 08:00:00,20973.0,0.001026223206567115,0.36596567165407845,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-24 09:00:00,22850.0,0.0010268094477293933,0.4248826886442524,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-24 10:00:00,24393.0,0.0010274810473976216,0.4344357887481596,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-24 11:00:00,25108.0,0.0010280932393522588,0.5158775188325674,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-24 12:00:00,25051.0,0.001028093253178217,0.5187495972004339,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-24 13:00:00,25126.0,0.0010271009622835183,0.540234982854963,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-24 14:00:00,24791.0,0.0010265132011777452,0.5514044753039852,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-24 15:00:00,23634.0,0.0010231386454323328,0.569391365974133,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-24 16:00:00,22932.0,0.0010221731441820816,0.5677755940264879,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-24 17:00:00,22500.0,0.0010208873726125964,0.5754742417655382,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-24 18:00:00,22542.0,0.0010181850733665964,0.568855149928516,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-24 19:00:00,23183.0,0.0010178917045532893,0.5487992987783393,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-24 20:00:00,24878.0,0.001019556064428295,0.5169471099136205,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-24 21:00:00,27751.0,0.0010195563234290956,0.5038013922146757,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-24 22:00:00,27288.0,0.001024804944584103,0.4408090155430045,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-24 23:00:00,25494.0,0.001025796928269177,0.4356455433876241,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-25 00:00:00,23577.0,0.001028878410160426,0.3839808216786076,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-25 01:00:00,21486.0,0.0010304583164483959,0.35737898380419075,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-25 02:00:00,27283.0,0.001029577337217103,0.3461014462523442,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-25 03:00:00,20819.0,0.001030249365350508,0.33485533806921497,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-25 04:00:00,20754.0,0.0010312414116563147,0.32907883178078,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-25 05:00:00,22528.0,0.0010315357300927346,0.2993506256550553,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-25 06:00:00,24302.0,0.0010315358198673288,0.29385630376569505,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-25 07:00:00,26928.0,0.001031914546803007,0.263599351112618,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-25 08:00:00,29554.0,0.0010335774340474787,0.30182936186880455,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-25 09:00:00,30688.0,0.001034163373713571,0.3769257648215061,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-25 10:00:00,31325.0,0.0010351546589596927,0.40679080819681523,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-25 11:00:00,31365.0,0.0010348594320431512,0.4778103750687515,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-25 12:00:00,31591.0,0.001034859357467304,0.48271524555585804,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-25 13:00:00,31346.0,0.0010348592386628327,0.48939601559681906,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-25 14:00:00,30127.0,0.0010296108577683813,0.5411576503091826,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-25 15:00:00,29321.0,0.0010263204511382366,0.5660712964071023,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-25 16:00:00,28969.0,0.001021073122076273,0.5647664215374055,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-25 17:00:00,28749.0,0.0010194091620831323,0.5813231948450971,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-25 18:00:00,28370.0,0.0010164130597830063,0.5783597533661424,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-25 19:00:00,28371.0,0.001016413141032096,0.5746249793067163,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-25 20:00:00,29225.0,0.00101542186607213,0.5405656261516375,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-25 21:00:00,31469.0,0.0010154226887052122,0.49854344965338876,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-25 22:00:00,29533.0,0.0010154240440416549,0.43103982209732017,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-25 23:00:00,26791.0,0.0010179691573425497,0.4194265984394506,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-26 00:00:00,25089.0,0.0010203780939774653,0.4074870831204257,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-26 01:00:00,23466.0,0.0010200850662508607,0.3725024042134629,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-26 02:00:00,22578.0,0.0010190092979501994,0.3536480757969842,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-26 03:00:00,22332.0,0.001016307021968954,0.344818361481543,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-26 04:00:00,22287.0,0.0010137628324026775,0.309291492894531,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-26 05:00:00,22702.0,0.001009801091606095,0.3124407158557339,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-26 06:00:00,24983.0,0.0010098015450824703,0.29029577648563454,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-26 07:00:00,27889.0,0.001009397200944883,0.28587687250094784,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-26 08:00:00,30166.0,0.0010130909066068982,0.3164399364032843,0.0,1.0,0.0,0.0,0.0,0.0,0.0
